clean_prompt,clean_gt_answer,corrupted_prompt,corrupted_gt_answer,target_gt_answer,clean_operand1,clean_operand2,corrupted_operand1,corrupted_operand2
Jack has 49 apples. Their friend gives them 18 more apples. How many apples does Jack have now?,67,The course offers 9 credit hours. Jack drops 1 credit hours. How many credits remain?,8,10,49,18,9,1
Jack has 10 apples. Their friend gives them 2 more apples. How many apples does Jack have now?,12,The course offers 17 credit hours. Jack drops 8 credit hours. How many credits remain?,9,25,10,2,17,8
Chloe picks 7 oranges. They find 5 more oranges on the ground. How many oranges does Chloe have now?,12,Chloe catches 49 fireflies. They release 35 fireflies. How many fireflies does Chloe have now?,14,84,7,5,49,35
Chloe picks 3 oranges. They find 1 more oranges on the ground. How many oranges does Chloe have now?,4,Chloe catches 29 fireflies. They release 2 fireflies. How many fireflies does Chloe have now?,27,31,3,1,29,2
Henry buys 40 bananas. The cashier gives them 2 extra bananas. How many bananas does Henry have now?,42,"The itinerary includes 16 cities. After visiting 9 cities, how many remain?",7,25,40,2,16,9
Henry buys 47 bananas. The cashier gives them 42 extra bananas. How many bananas does Henry have now?,89,"The itinerary includes 37 cities. After visiting 13 cities, how many remain?",24,50,47,42,37,13
Lucas grows 39 strawberries. 18 more strawberries ripen overnight. How many strawberries does Lucas have now?,57,The parking lot has 36 cars. 27 cars leave the lot. How many spaces are still occupied?,9,63,39,18,36,27
Lucas grows 23 strawberries. 9 more strawberries ripen overnight. How many strawberries does Lucas have now?,32,The parking lot has 46 cars. 28 cars leave the lot. How many spaces are still occupied?,18,74,23,9,46,28
Benjamin collects 23 mangoes. Their neighbor shares 4 more mangoes. How many mangoes does Benjamin have now?,27,"The train makes 15 stops. After 13 stops, how many remain on the route?",2,28,23,4,15,13
Benjamin collects 8 mangoes. Their neighbor shares 3 more mangoes. How many mangoes does Benjamin have now?,11,"The train makes 7 stops. After 4 stops, how many remain on the route?",3,11,8,3,7,4
Nora has 18 pencils. The teacher distributes 2 more pencils. How many pencils does Nora have now?,20,Nora owns 24 paintbrushes. Their teacher collects 20 paintbrushes for cleaning. How many paintbrushes does Nora have now?,4,44,18,2,24,20
Nora has 36 pencils. The teacher distributes 8 more pencils. How many pencils does Nora have now?,44,Nora owns 48 paintbrushes. Their teacher collects 30 paintbrushes for cleaning. How many paintbrushes does Nora have now?,18,78,36,8,48,30
Isla brings 37 notebooks to class. A classmate gives them 19 more notebooks. How many notebooks does Isla have now?,56,The pool contains 26 gallons. Isla drains 3 gallons for cleaning. What volume remains?,23,29,37,19,26,3
Isla brings 25 notebooks to class. A classmate gives them 19 more notebooks. How many notebooks does Isla have now?,44,The pool contains 42 gallons. Isla drains 40 gallons for cleaning. What volume remains?,2,82,25,19,42,40
Henry finds 4 erasers in their desk. They discover 3 more erasers in their bag. How many erasers does Henry have now?,7,The lake contains 47 fish. 5 fish are caught. How many fish remain?,42,52,4,3,47,5
Henry finds 20 erasers in their desk. They discover 3 more erasers in their bag. How many erasers does Henry have now?,23,The lake contains 16 fish. 13 fish are caught. How many fish remain?,3,29,20,3,16,13
Nora has 19 markers. Their art teacher adds 15 more markers to their collection. How many markers does Nora have now?,34,The bakery prepares 16 loaves. Customers purchase 14 loaves. How many loaves are left?,2,30,19,15,16,14
Nora has 24 markers. Their art teacher adds 7 more markers to their collection. How many markers does Nora have now?,31,The bakery prepares 42 loaves. Customers purchase 24 loaves. How many loaves are left?,18,66,24,7,42,24
Chloe receives 40 stickers for good behavior. The principal awards them 11 more stickers. How many stickers does Chloe have now?,51,The shopping list has 19 items. Chloe crosses off 3 items. How many items remain?,16,22,40,11,19,3
Chloe receives 12 stickers for good behavior. The principal awards them 8 more stickers. How many stickers does Chloe have now?,20,The shopping list has 36 items. Chloe crosses off 16 items. How many items remain?,20,52,12,8,36,16
Jacob owns 16 toy cars. Their birthday gifts include 11 more toy cars. How many toy cars does Jacob have now?,27,The project has 19 tasks. Jacob completes 18 tasks. How many tasks remain?,1,37,16,11,19,18
Jacob owns 27 toy cars. Their birthday gifts include 9 more toy cars. How many toy cars does Jacob have now?,36,The project has 22 tasks. Jacob completes 2 tasks. How many tasks remain?,20,24,27,9,22,2
William has 47 building blocks. Their sibling contributes 21 more blocks to their tower. How many blocks does William have now?,68,William collects 15 action figures. They trade away 10 figures. How many action figures does William have now?,5,25,47,21,15,10
William has 33 building blocks. Their sibling contributes 26 more blocks to their tower. How many blocks does William have now?,59,William collects 15 action figures. They trade away 11 figures. How many action figures does William have now?,4,26,33,26,15,11
Nathan collects 11 action figures. A new series releases 5 more figures. How many action figures does Nathan have now?,16,Nathan owns 43 comic books. A friend borrows 30 comic books. How many comic books does Nathan have now?,13,73,11,5,43,30
Nathan collects 49 action figures. A new series releases 36 more figures. How many action figures does Nathan have now?,85,Nathan owns 10 comic books. A friend borrows 4 comic books. How many comic books does Nathan have now?,6,14,49,36,10,4
Grace has 39 board games. Their family acquires 26 more board games. How many board games does Grace have now?,65,Grace receives 18 stickers for good behavior. The principal revokes 14 stickers. How many stickers does Grace have now?,4,32,39,26,18,14
Grace has 10 board games. Their family acquires 9 more board games. How many board games does Grace have now?,19,Grace receives 25 stickers for good behavior. The principal revokes 8 stickers. How many stickers does Grace have now?,17,33,10,9,25,8
Lily owns 9 stuffed animals. A relative sends them 3 more stuffed animals. How many stuffed animals does Lily have now?,12,Lily collects 7 acorns. Squirrels steal 1 acorns. How many acorns does Lily have now?,6,8,9,3,7,1
Lily owns 45 stuffed animals. A relative sends them 28 more stuffed animals. How many stuffed animals does Lily have now?,73,Lily collects 42 acorns. Squirrels steal 11 acorns. How many acorns does Lily have now?,31,53,45,28,42,11
Ella finds 26 seashells at the beach. The next day they find 20 more seashells. How many seashells does Ella have now?,46,The item costs 4 dollars. Ella pays with 6 dollars. What is the amount to be returned?,2,10,26,20,6,4
Ella finds 18 seashells at the beach. The next day they find 1 more seashells. How many seashells does Ella have now?,19,The item costs 17 dollars. Ella pays with 31 dollars. What is the amount to be returned?,14,48,18,1,31,17
"Chloe counts 45 birds in the morning. By afternoon, 35 more birds arrive. How many birds does Chloe see now?",80,The team has 48 timeouts. They call 8 timeouts. How many timeouts remain?,40,56,45,35,48,8
"Chloe counts 43 birds in the morning. By afternoon, 22 more birds arrive. How many birds does Chloe see now?",65,The team has 50 timeouts. They call 18 timeouts. How many timeouts remain?,32,68,43,22,50,18
"Olivia plants 34 flowers. After a week, 12 more flowers bloom. How many flowers does Olivia have now?",46,The farm has 20 chickens. Olivia sells 14 chickens at market. How many chickens remain?,6,34,34,12,20,14
"Olivia plants 42 flowers. After a week, 20 more flowers bloom. How many flowers does Olivia have now?",62,The farm has 34 chickens. Olivia sells 7 chickens at market. How many chickens remain?,27,41,42,20,34,7
Matthew catches 40 fireflies. Their jar attracts 13 more fireflies. How many fireflies does Matthew have now?,53,"Matthew's account shows 42 dollars. After a purchase of 33 dollars, what is the current balance?",9,75,40,13,42,33
Matthew catches 50 fireflies. Their jar attracts 11 more fireflies. How many fireflies does Matthew have now?,61,"Matthew's account shows 11 dollars. After a purchase of 6 dollars, what is the current balance?",5,17,50,11,11,6
Grace collects 40 acorns. Their friend finds 21 more acorns for them. How many acorns does Grace have now?,61,The quality check finds 1 defects in 35 items. How many items pass inspection?,34,36,40,21,35,1
Grace collects 9 acorns. Their friend finds 6 more acorns for them. How many acorns does Grace have now?,15,The quality check finds 2 defects in 33 items. How many items pass inspection?,31,35,9,6,33,2
Nathan bakes 5 cookies. Their sibling helps bake 2 more cookies. How many cookies does Nathan have now?,7,Nathan has 21 hockey pucks. Their teammate borrows 8 hockey pucks. How many hockey pucks does Nathan have now?,13,29,5,2,21,8
Nathan bakes 7 cookies. Their sibling helps bake 6 more cookies. How many cookies does Nathan have now?,13,Nathan has 38 hockey pucks. Their teammate borrows 6 hockey pucks. How many hockey pucks does Nathan have now?,32,44,7,6,38,6
Lily buys 10 donuts. The bakery throws in 3 extra donuts. How many donuts does Lily have now?,13,The wall needs 6 bricks. Lily lays 5 bricks. How many bricks remain?,1,11,10,3,6,5
Lily buys 37 donuts. The bakery throws in 11 extra donuts. How many donuts does Lily have now?,48,The wall needs 44 bricks. Lily lays 31 bricks. How many bricks remain?,13,75,37,11,44,31
Alexander makes 15 sandwiches. Their parent makes 9 additional sandwiches. How many sandwiches does Alexander have now?,24,Alexander owns 35 tennis balls. The club replaces 28 old tennis balls. How many tennis balls does Alexander have now?,7,63,15,9,35,28
Alexander makes 46 sandwiches. Their parent makes 13 additional sandwiches. How many sandwiches does Alexander have now?,59,Alexander owns 50 tennis balls. The club replaces 47 old tennis balls. How many tennis balls does Alexander have now?,3,97,46,13,50,47
Lucas has 44 candies in their bag. Their teacher gives them 42 more candies. How many candies does Lucas have now?,86,"The job estimates 21 hours of labor. After 13 hours, how much work remains?",8,34,44,42,21,13
Lucas has 35 candies in their bag. Their teacher gives them 29 more candies. How many candies does Lucas have now?,64,"The job estimates 25 hours of labor. After 15 hours, how much work remains?",10,40,35,29,25,15
Olivia buys 47 juice boxes. The store adds 41 bonus juice boxes. How many juice boxes does Olivia have now?,88,The machine processes 39 items daily. 15 items complete. How many items remain?,24,54,47,41,39,15
Olivia buys 23 juice boxes. The store adds 3 bonus juice boxes. How many juice boxes does Olivia have now?,26,The machine processes 6 items daily. 1 items complete. How many items remain?,5,7,23,3,6,1
Michael has 44 baseballs. Their coach provides 32 more baseballs. How many baseballs does Michael have now?,76,The puzzle has 17 pieces. Michael connects 9 pieces. How many pieces remain?,8,26,44,32,17,9
Michael has 17 baseballs. Their coach provides 16 more baseballs. How many baseballs does Michael have now?,33,The puzzle has 10 pieces. Michael connects 8 pieces. How many pieces remain?,2,18,17,16,10,8
Zoe owns 8 tennis balls. The club gives them 1 new tennis balls. How many tennis balls does Zoe have now?,9,"The therapy lasts 28 weeks. After 7 weeks, how much longer will it continue?",21,35,8,1,28,7
Zoe owns 24 tennis balls. The club gives them 14 new tennis balls. How many tennis balls does Zoe have now?,38,"The therapy lasts 44 weeks. After 28 weeks, how much longer will it continue?",16,72,24,14,44,28
Mia has 48 basketballs. Their team receives 4 additional basketballs. How many basketballs does Mia have now?,52,The cleanup targets 31 tons of waste. Volunteers remove 28 tons. How much waste remains?,3,59,48,4,31,28
Mia has 43 basketballs. Their team receives 7 additional basketballs. How many basketballs does Mia have now?,50,The cleanup targets 45 tons of waste. Volunteers remove 42 tons. How much waste remains?,3,87,43,7,45,42
Emma brings 17 soccer balls to practice. The league contributes 7 more soccer balls. How many soccer balls does Emma have now?,24,Emma saves 27 coins. Their piggybank loses 24 coins. How many coins does Emma have now?,3,51,17,7,27,24
Emma brings 30 soccer balls to practice. The league contributes 5 more soccer balls. How many soccer balls does Emma have now?,35,Emma saves 14 coins. Their piggybank loses 9 coins. How many coins does Emma have now?,5,23,30,5,14,9
Mia has 31 hockey pucks. Their teammate shares 8 more hockey pucks. How many hockey pucks does Mia have now?,39,Mia has 13 crayons. Their art set is missing 5 crayons. How many crayons does Mia have now?,8,18,31,8,13,5
Mia has 5 hockey pucks. Their teammate shares 1 more hockey pucks. How many hockey pucks does Mia have now?,6,Mia has 37 crayons. Their art set is missing 7 crayons. How many crayons does Mia have now?,30,44,5,1,37,7
William has 12 crayons. Their art set includes 7 more crayons. How many crayons does William have now?,19,William makes 50 sandwiches. Their friends eat 16 sandwiches. How many sandwiches does William have now?,34,66,12,7,50,16
William has 15 crayons. Their art set includes 14 more crayons. How many crayons does William have now?,29,William makes 33 sandwiches. Their friends eat 31 sandwiches. How many sandwiches does William have now?,2,64,15,14,33,31
Jacob owns 26 paintbrushes. Their teacher gives them 9 new paintbrushes. How many paintbrushes does Jacob have now?,35,Jacob finds 26 seashells at the beach. The tide washes away 1 seashells. How many seashells does Jacob have now?,25,27,26,9,26,1
Jacob owns 29 paintbrushes. Their teacher gives them 23 new paintbrushes. How many paintbrushes does Jacob have now?,52,Jacob finds 31 seashells at the beach. The tide washes away 10 seashells. How many seashells does Jacob have now?,21,41,29,23,31,10
Harper has 11 sketchbooks. Their parents buy them 4 more sketchbooks. How many sketchbooks does Harper have now?,15,"The store stocks 37 phones. By closing, 32 phones are sold. What is the remaining inventory?",5,69,11,4,37,32
Harper has 49 sketchbooks. Their parents buy them 21 more sketchbooks. How many sketchbooks does Harper have now?,70,"The store stocks 20 phones. By closing, 7 phones are sold. What is the remaining inventory?",13,27,49,21,20,7
Emma collects 34 colored pencils. A new set contains 11 more colored pencils. How many colored pencils does Emma have now?,45,Emma has 5 building blocks. Their sibling takes 4 blocks from their tower. How many blocks does Emma have now?,1,9,34,11,5,4
Emma collects 40 colored pencils. A new set contains 5 more colored pencils. How many colored pencils does Emma have now?,45,Emma has 13 building blocks. Their sibling takes 2 blocks from their tower. How many blocks does Emma have now?,11,15,40,5,13,2
Chloe has 9 clay pots. Their art class makes 4 additional clay pots. How many clay pots does Chloe have now?,13,Chloe has 17 hats. Their collection decreases by 13 hats. How many hats does Chloe have now?,4,30,9,4,17,13
Chloe has 41 clay pots. Their art class makes 6 additional clay pots. How many clay pots does Chloe have now?,47,Chloe has 39 hats. Their collection decreases by 3 hats. How many hats does Chloe have now?,36,42,41,6,39,3
Mia has 38 storybooks. The library lends them 34 more storybooks. How many storybooks does Mia have now?,72,The collection contains 44 coins. Mia sells 38 coins. How many coins remain?,6,82,38,34,44,38
Mia has 27 storybooks. The library lends them 5 more storybooks. How many storybooks does Mia have now?,32,The collection contains 22 coins. Mia sells 9 coins. How many coins remain?,13,31,27,5,22,9
Chloe owns 31 comic books. A friend gives them 11 more comic books. How many comic books does Chloe have now?,42,The concert starts in 43 minutes. Chloe needs 20 minutes to get ready. What is the latest possible departure time?,23,63,31,11,43,20
Chloe owns 41 comic books. A friend gives them 37 more comic books. How many comic books does Chloe have now?,78,The concert starts in 50 minutes. Chloe needs 5 minutes to get ready. What is the latest possible departure time?,45,55,41,37,50,5
Olivia collects 24 magazines. Their subscription delivers 3 new magazines. How many magazines does Olivia have now?,27,Olivia has 18 basketballs. Their team donates 5 basketballs. How many basketballs does Olivia have now?,13,23,24,3,18,5
Olivia collects 20 magazines. Their subscription delivers 6 new magazines. How many magazines does Olivia have now?,26,Olivia has 17 basketballs. Their team donates 12 basketballs. How many basketballs does Olivia have now?,5,29,20,6,17,12
Daniel has 41 picture books. Their relative sends 34 more picture books. How many picture books does Daniel have now?,75,Daniel collects 36 mangoes. They share 20 mangoes with their neighbor. How many mangoes does Daniel have now?,16,56,41,34,36,20
Daniel has 9 picture books. Their relative sends 2 more picture books. How many picture books does Daniel have now?,11,Daniel collects 44 mangoes. They share 7 mangoes with their neighbor. How many mangoes does Daniel have now?,37,51,9,2,44,7
Harper reads 19 chapter books. Their school provides 10 additional chapter books. How many chapter books does Harper have now?,29,Harper has 37 sketchbooks. Their parents archive 10 old sketchbooks. How many sketchbooks does Harper have now?,27,47,19,10,37,10
Harper reads 47 chapter books. Their school provides 22 additional chapter books. How many chapter books does Harper have now?,69,Harper has 40 sketchbooks. Their parents archive 14 old sketchbooks. How many sketchbooks does Harper have now?,26,54,47,22,40,14
Henry has 18 t-shirts. Their laundry includes 17 more t-shirts. How many t-shirts does Henry have now?,35,The reserve protects 45 acres. Development reduces it by 41 acres. What is the current size?,4,86,18,17,45,41
Henry has 42 t-shirts. Their laundry includes 28 more t-shirts. How many t-shirts does Henry have now?,70,The reserve protects 33 acres. Development reduces it by 17 acres. What is the current size?,16,50,42,28,33,17
Matthew owns 37 pairs of socks. Their package contains 28 extra pairs of socks. How many pairs of socks does Matthew have now?,65,The recipe calls for 19 grams of flour. Matthew uses 2 grams. How much flour remains?,17,21,37,28,19,2
Matthew owns 46 pairs of socks. Their package contains 10 extra pairs of socks. How many pairs of socks does Matthew have now?,56,The recipe calls for 37 grams of flour. Matthew uses 1 grams. How much flour remains?,36,38,46,10,37,1
Grace has 11 hats. Their collection grows by 7 more hats. How many hats does Grace have now?,18,"The oven needs 39 minutes to preheat. After 36 minutes, how much longer is needed?",3,75,11,7,39,36
Grace has 21 hats. Their collection grows by 12 more hats. How many hats does Grace have now?,33,"The oven needs 10 minutes to preheat. After 1 minutes, how much longer is needed?",9,11,21,12,10,1
Nathan wears 24 jackets. Their closet stores 18 additional jackets. How many jackets does Nathan have now?,42,"Nathan counts 17 birds in the morning. By afternoon, 4 birds fly away. How many birds does Nathan see now?",13,21,24,18,17,4
Nathan wears 49 jackets. Their closet stores 10 additional jackets. How many jackets does Nathan have now?,59,"Nathan counts 28 birds in the morning. By afternoon, 20 birds fly away. How many birds does Nathan see now?",8,48,49,10,28,20
Isla has 13 pairs of shoes. Their family buys them 7 more pairs of shoes. How many pairs of shoes does Isla have now?,20,Isla owns 17 toy cars. They donate 6 toy cars to charity. How many toy cars does Isla have now?,11,23,13,7,17,6
Isla has 28 pairs of shoes. Their family buys them 26 more pairs of shoes. How many pairs of shoes does Isla have now?,54,Isla owns 49 toy cars. They donate 22 toy cars to charity. How many toy cars does Isla have now?,27,71,28,26,49,22
Chloe saves 19 coins. Their piggybank gains 6 more coins. How many coins does Chloe have now?,25,Chloe brings 49 dollars to the store. They spend 16 dollars. What amount remains?,33,65,19,6,49,16
Chloe saves 26 coins. Their piggybank gains 2 more coins. How many coins does Chloe have now?,28,Chloe brings 46 dollars to the store. They spend 7 dollars. What amount remains?,39,53,26,2,46,7
Nora has 14 keys on their keychain. They add 8 more keys. How many keys does Nora have now?,22,The shipment contains 32 products. 8 products are damaged. How many are intact?,24,40,14,8,32,8
Nora has 16 keys on their keychain. They add 4 more keys. How many keys does Nora have now?,20,The shipment contains 24 products. 10 products are damaged. How many are intact?,14,34,16,4,24,10
James collects 27 bottle caps. Their friend contributes 11 more bottle caps. How many bottle caps does James have now?,38,"The generator provides 44 hours of power. After 13 hours, how much runtime remains?",31,57,27,11,44,13
James collects 43 bottle caps. Their friend contributes 33 more bottle caps. How many bottle caps does James have now?,76,"The generator provides 19 hours of power. After 12 hours, how much runtime remains?",7,31,43,33,19,12
Jacob has 9 photos in their album. They print 5 more photos. How many photos does Jacob have now?,14,"The bus has 23 passengers. At the stop, 1 passengers exit. How many continue the ride?",22,24,9,5,23,1
Jacob has 8 photos in their album. They print 5 more photos. How many photos does Jacob have now?,13,"The bus has 13 passengers. At the stop, 10 passengers exit. How many continue the ride?",3,23,8,5,13,10
Mia owns 29 video games. The store delivers 20 new video games. How many video games does Mia have now?,49,The fitness goal is 24 steps daily. Mia records 11 steps. How many more steps are needed?,13,35,29,20,24,11
Mia owns 26 video games. The store delivers 19 new video games. How many video games does Mia have now?,45,The fitness goal is 34 steps daily. Mia records 8 steps. How many more steps are needed?,26,42,26,19,34,8
Henry has 25 minutes to complete a task. The supervisor grants 14 additional minutes. What is the new total time?,39,The download requires 47 megabytes. 28 megabytes complete. How much data remains?,19,75,25,14,47,28
Henry has 44 minutes to complete a task. The supervisor grants 8 additional minutes. What is the new total time?,52,The download requires 41 megabytes. 21 megabytes complete. How much data remains?,20,62,44,8,41,21
The concert starts in 21 minutes. Harper's commute takes 14 minutes longer than expected. What is the adjusted arrival time?,35,The prescription has 21 doses. Harper takes 17 doses. How many doses remain?,4,38,21,14,21,17
The concert starts in 46 minutes. Harper's commute takes 19 minutes longer than expected. What is the adjusted arrival time?,65,The prescription has 22 doses. Harper takes 13 doses. How many doses remain?,9,35,46,19,22,13
Grace's meeting lasts 26 minutes. The agenda extends it by 22 minutes. What is the new duration?,48,The warehouse has 28 boxes. Grace ships out 22 boxes. How many boxes remain stored?,6,50,26,22,28,22
Grace's meeting lasts 21 minutes. The agenda extends it by 10 minutes. What is the new duration?,31,The warehouse has 49 boxes. Grace ships out 12 boxes. How many boxes remain stored?,37,61,21,10,49,12
The flight duration is 39 hours. The pilot adds 21 hours due to weather. What is the new total flight time?,60,Henry has 29 apples. Their friend takes 26 apples. How many apples does Henry have now?,3,55,39,21,29,26
The flight duration is 30 hours. The pilot adds 22 hours due to weather. What is the new total flight time?,52,Henry has 31 apples. Their friend takes 15 apples. How many apples does Henry have now?,16,46,30,22,31,15
Henry practices piano for 49 minutes daily. Today they added 11 extra minutes. What was the total practice time?,60,The event budget is 34 dollars. 31 dollars are spent. How much remains?,3,65,49,11,34,31
Henry practices piano for 20 minutes daily. Today they added 17 extra minutes. What was the total practice time?,37,The event budget is 44 dollars. 6 dollars are spent. How much remains?,38,50,20,17,44,6
Chloe's account shows 14 dollars. A deposit of 3 dollars is added. What is the new balance?,17,The library has 45 available books. Chloe checks out 20 books. How many stay on shelves?,25,65,14,3,45,20
Chloe's account shows 31 dollars. A deposit of 14 dollars is added. What is the new balance?,45,The library has 41 available books. Chloe checks out 5 books. How many stay on shelves?,36,46,31,14,41,5
The item costs 14 dollars. The price increases by 12 dollars. What is the new cost?,26,Nathan brings 42 soccer balls to practice. The league redistributes 37 soccer balls. How many soccer balls does Nathan have now?,5,79,14,12,42,37
The item costs 17 dollars. The price increases by 5 dollars. What is the new cost?,22,Nathan brings 46 soccer balls to practice. The league redistributes 25 soccer balls. How many soccer balls does Nathan have now?,21,71,17,5,46,25
Jack budgets 50 dollars for groceries. An unexpected 7 dollar expense arises. What is the revised budget?,57,Jack has 46 t-shirts. Their laundry loses 1 t-shirts. How many t-shirts does Jack have now?,45,47,50,7,46,1
Jack budgets 13 dollars for groceries. An unexpected 12 dollar expense arises. What is the revised budget?,25,Jack has 29 t-shirts. Their laundry loses 8 t-shirts. How many t-shirts does Jack have now?,21,37,13,12,29,8
The fundraiser goal is 37 dollars. The target increases by 16 dollars. What is the new goal amount?,53,Michael has 31 pairs of shoes. Their family replaces 2 old pairs of shoes. How many pairs of shoes does Michael have now?,29,33,37,16,31,2
The fundraiser goal is 44 dollars. The target increases by 34 dollars. What is the new goal amount?,78,Michael has 9 pairs of shoes. Their family replaces 8 old pairs of shoes. How many pairs of shoes does Michael have now?,1,17,44,34,9,8
"Grace earns 41 dollars weekly. With 33 dollars in bonuses, what is the total compensation?",74,The container holds 50 liters. Grace pours out 29 liters. What is the remaining capacity?,21,79,41,33,50,29
"Grace earns 37 dollars weekly. With 29 dollars in bonuses, what is the total compensation?",66,The container holds 29 liters. Grace pours out 27 liters. What is the remaining capacity?,2,56,37,29,29,27
The container holds 42 liters. Nathan adds 18 more liters. What is the new volume?,60,"The schedule allows 30 minutes per speaker. After 9 minutes, how much time remains?",21,39,42,18,30,9
The container holds 42 liters. Nathan adds 16 more liters. What is the new volume?,58,"The schedule allows 35 minutes per speaker. After 32 minutes, how much time remains?",3,67,42,16,35,32
The rope measures 47 meters. Alexander attaches 19 more meters. What is the total length?,66,Alexander buys 30 juice boxes. Their classmates drink 3 juice boxes. How many juice boxes does Alexander have now?,27,33,47,19,30,3
The rope measures 36 meters. Alexander attaches 6 more meters. What is the total length?,42,Alexander buys 23 juice boxes. Their classmates drink 11 juice boxes. How many juice boxes does Alexander have now?,12,34,36,6,23,11
The building is 28 feet tall. The antenna adds 11 feet to its height. What is the new elevation?,39,Benjamin has 26 baseballs. Their coach takes 23 baseballs for practice. How many baseballs does Benjamin have now?,3,49,28,11,26,23
The building is 28 feet tall. The antenna adds 2 feet to its height. What is the new elevation?,30,Benjamin has 36 baseballs. Their coach takes 30 baseballs for practice. How many baseballs does Benjamin have now?,6,66,28,2,36,30
The package weighs 39 kilograms. Additional contents add 2 kilograms. What is the new weight?,41,Henry has 28 candies in their bag. Their teacher takes 13 candies. How many candies does Henry have now?,15,41,39,2,28,13
The package weighs 26 kilograms. Additional contents add 16 kilograms. What is the new weight?,42,Henry has 50 candies in their bag. Their teacher takes 37 candies. How many candies does Henry have now?,13,87,26,16,50,37
The pool contains 49 gallons. The hose adds 48 more gallons. What is the total volume?,97,The plot fits 28 vegetables. James harvests 18 vegetables. How many vegetables remain?,10,46,49,48,28,18
The pool contains 33 gallons. The hose adds 15 more gallons. What is the total volume?,48,The plot fits 36 vegetables. James harvests 15 vegetables. How many vegetables remain?,21,51,33,15,36,15
The store stocks 3 phones. A shipment adds 2 more phones. What is the new stock?,5,Alexander reads 29 chapter books. Their school collects 16 chapter books for inventory. How many chapter books does Alexander have now?,13,45,3,2,29,16
The store stocks 45 phones. A shipment adds 26 more phones. What is the new stock?,71,Alexander reads 23 chapter books. Their school collects 22 chapter books for inventory. How many chapter books does Alexander have now?,1,45,45,26,23,22
The warehouse has 44 boxes. A delivery brings 2 more boxes. What is the current count?,46,"The phone has 39% battery. After 37% is used, what percentage remains?",2,76,44,2,39,37
The warehouse has 31 boxes. A delivery brings 6 more boxes. What is the current count?,37,"The phone has 29% battery. After 5% is used, what percentage remains?",24,34,31,6,29,5
The library has 22 available books. New acquisitions add 7 books. What is the updated collection?,29,The suitcase holds 18 kilograms. Emma packs 13 kilograms. How much more weight is allowed?,5,31,22,7,18,13
The library has 19 available books. New acquisitions add 14 books. What is the updated collection?,33,The suitcase holds 23 kilograms. Emma packs 13 kilograms. How much more weight is allowed?,10,36,19,14,23,13
The bakery prepares 43 loaves. The afternoon batch makes 5 more loaves. What is the total production?,48,Alexander collects 24 bottle caps. Their friend takes 8 bottle caps for a project. How many bottle caps does Alexander have now?,16,32,43,5,24,8
The bakery prepares 50 loaves. The afternoon batch makes 2 more loaves. What is the total production?,52,Alexander collects 43 bottle caps. Their friend takes 3 bottle caps for a project. How many bottle caps does Alexander have now?,40,46,50,2,43,3
The farm has 41 chickens. New hatchlings increase the flock by 10. What is the new population?,51,The storage has 14 gigabytes free. Amelia saves 1 gigabytes of photos. How much space remains?,13,15,41,10,14,1
The farm has 31 chickens. New hatchlings increase the flock by 23. What is the new population?,54,The storage has 32 gigabytes free. Amelia saves 22 gigabytes of photos. How much space remains?,10,54,31,23,32,22
The exam has 40 questions. The teacher adds 39 bonus questions. What is the new total?,79,The budget allows 25 dollars. Alexander spends 6 dollars. How much remains?,19,31,40,39,25,6
The exam has 21 questions. The teacher adds 4 bonus questions. What is the new total?,25,The budget allows 49 dollars. Alexander spends 46 dollars. How much remains?,3,95,21,4,49,46
The assignment requires 27 pages. The professor extends it by 23 pages. What is the new requirement?,50,Ethan collects 38 colored pencils. A set gets damaged and loses 25 colored pencils. How many colored pencils does Ethan have now?,13,63,27,23,38,25
The assignment requires 39 pages. The professor extends it by 16 pages. What is the new requirement?,55,Ethan collects 14 colored pencils. A set gets damaged and loses 2 colored pencils. How many colored pencils does Ethan have now?,12,16,39,16,14,2
The textbook has 45 chapters. The new edition adds 39 chapters. What is the updated count?,84,The solar panel produces 46 watts daily. 20 watts are consumed. What is the net production?,26,66,45,39,46,20
